text,created_at,source,is_retweet,retweet_count,in_reply_to_user_id_str,favorite_count
"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!",Fri Jan 13 10:49:34 +0000 2017,Twitter for Android,False,16644,,Fri Jan 13 10:49:34 +0000 2017
Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,Thu Jan 12 17:41:11 +0000 2017,Twitter for iPhone,False,19307,,Thu Jan 12 17:41:11 +0000 2017
.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!,Thu Jan 12 14:22:21 +0000 2017,Twitter for Android,False,35250,,Thu Jan 12 14:22:21 +0000 2017
Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,Thu Jan 12 13:50:13 +0000 2017,Twitter for Android,False,21477,,Thu Jan 12 13:50:13 +0000 2017
"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!",Thu Jan 12 12:23:45 +0000 2017,Twitter for Android,False,17156,,Thu Jan 12 12:23:45 +0000 2017
"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  ☀️☀️☀️Thank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!",Thu Jan 12 04:24:52 +0000 2017,Twitter for Android,False,9407,,Thu Jan 12 04:24:52 +0000 2017
We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,Thu Jan 12 04:01:38 +0000 2017,Twitter for Android,False,28013,,Thu Jan 12 04:01:38 +0000 2017
"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",Wed Jan 11 12:48:52 +0000 2017,Twitter for Android,False,31725,,Wed Jan 11 12:48:52 +0000 2017
"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",Wed Jan 11 12:44:05 +0000 2017,Twitter for Android,False,28585,,Wed Jan 11 12:44:05 +0000 2017
"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!",Wed Jan 11 12:31:31 +0000 2017,Twitter for Android,False,23709,,Wed Jan 11 12:31:31 +0000 2017
"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",Wed Jan 11 12:13:40 +0000 2017,Twitter for Android,False,17574,,Wed Jan 11 12:13:40 +0000 2017
"'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews 
https://t.co/d6daCFZHNh",Wed Jan 11 02:00:11 +0000 2017,Twitter for iPhone,False,15013,,Wed Jan 11 02:00:11 +0000 2017
RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D,Wed Jan 11 01:35:41 +0000 2017,Twitter for iPhone,True,11160,,Wed Jan 11 01:35:41 +0000 2017
FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,Wed Jan 11 01:19:23 +0000 2017,Twitter for Android,False,29205,,Wed Jan 11 01:19:23 +0000 2017
"'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx",Tue Jan 10 22:30:53 +0000 2017,Twitter for iPhone,False,10499,,Tue Jan 10 22:30:53 +0000 2017
'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,Tue Jan 10 20:50:31 +0000 2017,Twitter for iPhone,False,11791,,Tue Jan 10 20:50:31 +0000 2017
"'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG",Tue Jan 10 15:26:22 +0000 2017,Twitter for iPhone,False,11159,,Tue Jan 10 15:26:22 +0000 2017
"Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! 
#LawEnforcementAppreciationDay… https://t.co/aqUbDipSgv",Tue Jan 10 02:20:01 +0000 2017,Twitter for iPhone,False,23231,,Tue Jan 10 02:20:01 +0000 2017
An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,Mon Jan 09 22:32:33 +0000 2017,Twitter for iPhone,False,24973,,Mon Jan 09 22:32:33 +0000 2017
Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!,Mon Jan 09 14:16:34 +0000 2017,Twitter for Android,False,23379,,Mon Jan 09 14:16:34 +0000 2017
"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",Mon Jan 09 14:14:10 +0000 2017,Twitter for Android,False,23305,,Mon Jan 09 14:14:10 +0000 2017
"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",Mon Jan 09 11:43:26 +0000 2017,Twitter for Android,False,16028,,Mon Jan 09 11:43:26 +0000 2017
"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",Mon Jan 09 11:36:02 +0000 2017,Twitter for Android,False,21354,,Mon Jan 09 11:36:02 +0000 2017
"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",Mon Jan 09 11:27:50 +0000 2017,Twitter for Android,False,37502,,Mon Jan 09 11:27:50 +0000 2017
Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!,Mon Jan 09 11:17:40 +0000 2017,Twitter for Android,False,7303,,Mon Jan 09 11:17:40 +0000 2017
Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!,Mon Jan 09 04:05:31 +0000 2017,Twitter for Android,False,19152,,Mon Jan 09 04:05:31 +0000 2017
"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",Sun Jan 08 18:56:20 +0000 2017,Twitter for Android,False,20653,,Sun Jan 08 18:56:20 +0000 2017
"RT @MeetThePress: Watch our interview with @KellyannePolls: Russia ""did not succeed"" in attempts to sway election https://t.co/EZhgUIUbYx #…",Sun Jan 08 16:57:46 +0000 2017,Twitter for iPhone,True,6715,,Sun Jan 08 16:57:46 +0000 2017
Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!,Sun Jan 08 16:46:07 +0000 2017,Twitter for Android,False,18009,,Sun Jan 08 16:46:07 +0000 2017
"""@FoxNews: ""We certainly don’t want intelligence interfering with politics and we don’t want politics interfe… https://t.co/bwDjEg1d7S""",Sun Jan 08 16:39:14 +0000 2017,Twitter for Android,False,8043,,Sun Jan 08 16:39:14 +0000 2017
"""@KellyannePolls: Welcome to President and Mrs. Bush.  
https://t.co/I1K4nj1gVu"" Very nice!",Sun Jan 08 16:36:46 +0000 2017,Twitter for Android,False,5437,,Sun Jan 08 16:36:46 +0000 2017
"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",Sun Jan 08 02:07:09 +0000 2017,Twitter for Android,False,17231,,Sun Jan 08 02:07:09 +0000 2017
Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star,Sat Jan 07 23:54:05 +0000 2017,Twitter for Android,False,12192,,Sat Jan 07 23:54:05 +0000 2017
"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",Sat Jan 07 15:21:42 +0000 2017,Twitter for Android,False,16259,,Sat Jan 07 15:21:42 +0000 2017
"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",Sat Jan 07 15:10:46 +0000 2017,Twitter for Android,False,18629,,Sat Jan 07 15:10:46 +0000 2017
"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",Sat Jan 07 15:02:20 +0000 2017,Twitter for Android,False,29384,,Sat Jan 07 15:02:20 +0000 2017
Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!,Sat Jan 07 12:03:31 +0000 2017,Twitter for Android,False,19739,,Sat Jan 07 12:03:31 +0000 2017
Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!,Sat Jan 07 11:56:29 +0000 2017,Twitter for Android,False,18247,,Sat Jan 07 11:56:29 +0000 2017
Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!,Sat Jan 07 03:53:38 +0000 2017,Twitter for Android,False,16472,,Sat Jan 07 03:53:38 +0000 2017
"Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn",Sat Jan 07 00:07:09 +0000 2017,Twitter for iPhone,False,7769,,Sat Jan 07 00:07:09 +0000 2017
Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!,Fri Jan 06 19:30:09 +0000 2017,Twitter Web Client,False,22189,,Fri Jan 06 19:30:09 +0000 2017
I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,Fri Jan 06 16:51:37 +0000 2017,Twitter for iPhone,False,26007,,Fri Jan 06 16:51:37 +0000 2017
"Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",Fri Jan 06 14:18:51 +0000 2017,Twitter for iPhone,False,6471,,Fri Jan 06 14:18:51 +0000 2017
"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",Fri Jan 06 12:42:53 +0000 2017,Twitter for Android,False,8809,,Fri Jan 06 12:42:53 +0000 2017
"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",Fri Jan 06 12:34:37 +0000 2017,Twitter for Android,False,9331,,Fri Jan 06 12:34:37 +0000 2017
"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",Fri Jan 06 12:05:01 +0000 2017,Twitter for Android,False,14381,,Fri Jan 06 12:05:01 +0000 2017
and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE,Fri Jan 06 11:45:47 +0000 2017,Twitter for Android,False,8277,,Fri Jan 06 11:45:47 +0000 2017
Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......,Fri Jan 06 11:39:35 +0000 2017,Twitter for Android,False,10555,,Fri Jan 06 11:39:35 +0000 2017
"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",Fri Jan 06 11:19:49 +0000 2017,Twitter for Android,False,19129,,Fri Jan 06 11:19:49 +0000 2017
So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?,Fri Jan 06 00:40:03 +0000 2017,Twitter for Android,False,20758,,Fri Jan 06 00:40:03 +0000 2017
The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......,Fri Jan 06 00:30:15 +0000 2017,Twitter for Android,False,18774,,Fri Jan 06 00:30:15 +0000 2017
"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",Fri Jan 06 00:24:34 +0000 2017,Twitter for Android,False,20594,,Fri Jan 06 00:24:34 +0000 2017
"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",Thu Jan 05 18:14:30 +0000 2017,Twitter for Android,False,32121,,Thu Jan 05 18:14:30 +0000 2017
"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",Thu Jan 05 13:45:57 +0000 2017,Twitter for Android,False,15333,,Thu Jan 05 13:45:57 +0000 2017
"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",Thu Jan 05 13:25:30 +0000 2017,Twitter for Android,False,16324,,Thu Jan 05 13:25:30 +0000 2017
...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!,Thu Jan 05 12:06:42 +0000 2017,Twitter for Android,False,16580,,Thu Jan 05 12:06:42 +0000 2017
"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",Thu Jan 05 12:01:33 +0000 2017,Twitter for Android,False,12288,,Thu Jan 05 12:01:33 +0000 2017
"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..",Thu Jan 05 11:57:57 +0000 2017,Twitter for Android,False,13117,,Thu Jan 05 11:57:57 +0000 2017
"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""",Wed Jan 04 18:52:09 +0000 2017,Twitter Web Client,False,17093,,Wed Jan 04 18:52:09 +0000 2017
massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!,Wed Jan 04 14:26:45 +0000 2017,Twitter for Android,False,13596,,Wed Jan 04 14:26:45 +0000 2017
"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",Wed Jan 04 14:01:53 +0000 2017,Twitter for Android,False,11224,,Wed Jan 04 14:01:53 +0000 2017
"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",Wed Jan 04 13:55:53 +0000 2017,Twitter for Android,False,11128,,Wed Jan 04 13:55:53 +0000 2017
"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",Wed Jan 04 13:31:32 +0000 2017,Twitter for Android,False,10731,,Wed Jan 04 13:31:32 +0000 2017
"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......",Wed Jan 04 13:27:03 +0000 2017,Twitter for Android,False,10260,,Wed Jan 04 13:27:03 +0000 2017
Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,Wed Jan 04 13:19:09 +0000 2017,Twitter for Android,False,19529,,Wed Jan 04 13:19:09 +0000 2017
"""@FoxNews: Julian Assange on U.S. media coverage: “It’s very dishonest.” #Hannity https://t.co/ADcPRQifH9"" More dishonest than anyone knows",Wed Jan 04 13:10:05 +0000 2017,Twitter for Android,False,14810,,Wed Jan 04 13:10:05 +0000 2017
"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",Wed Jan 04 12:22:38 +0000 2017,Twitter for Android,False,18118,,Wed Jan 04 12:22:38 +0000 2017
"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",Wed Jan 04 01:14:52 +0000 2017,Twitter for Android,False,23441,,Wed Jan 04 01:14:52 +0000 2017
I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,Tue Jan 03 23:58:31 +0000 2017,Twitter for Android,False,14678,,Tue Jan 03 23:58:31 +0000 2017
"""Trump is already delivering the jobs he promised America"" https://t.co/11spTMa6Tm",Tue Jan 03 18:44:47 +0000 2017,Twitter for iPhone,False,14057,,Tue Jan 03 18:44:47 +0000 2017
There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,Tue Jan 03 17:20:43 +0000 2017,Twitter for Android,False,20653,,Tue Jan 03 17:20:43 +0000 2017
"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION.
https://t.co/siXrptsOrt",Tue Jan 03 17:00:11 +0000 2017,Twitter for iPhone,False,12727,,Tue Jan 03 17:00:11 +0000 2017
